LAKE,AREA_NAME,HAB_TYPE,HAB_DESC,LAT,LONG,DEPTH_FT,MARKED,BANK_ACC,DATE_INST
Okmulgee,Fishing Dock,PVC Structure,Shelbyville Cubes,35.621192,-96.064509,0,N,Y,2/1/2024
Okmulgee Lake,Salvation Army Point,Brush Pile, ,35.612983,-96.0841,0,Y,N,<Null>
Okmulgee Lake,Lions Club Point,Brush Pile, ,35.624616,-96.078166,0,Y,N,<Null>
Okmulgee Lake,North Cove,Brush Pile, ,35.62965,-96.067216,0,Y,N,<Null>
Okmulgee Lake,WPA pavilion in Red Oak area,Brush Pile, ,35.61145,-96.0749,0,Y,Y,<Null>
Okmulgee Lake,Fishing Dock,Combination,Cedars and Spiders,35.628733,-96.064566,0,Y,Y,<Null>
Okmulgee Lake,East bank north of BlackJack area,Brush Pile, ,35.61915,-96.0708,0,Y,Y,3/2/2010
Okmulgee Lake,Red Oak area,Brush Pile, ,35.609866,-96.07645,0,Y,Y,3/2/2010
Okmulgee Lake,Hickory Point,Brush Pile, ,35.602716,-96.07925,0,Y,Y,3/2/2010
Onapa,SE side of lake,Brush Pile,6 large cedars,35.40029,-95.56589,15,Y,N,10/31/2019
Oolgah,Skull Hollow,Brush Pile,cedar trees,36.44093,-95.67105,0,N,N,9/12/2020
Ooloagah,Hawthorne Bluff,Brush Pile,cedar trees,36.4284,-95.67576,0,N,Y,9/12/2020
Oologah,Hathorne Bluff,Brush Pile,Cedar Trees,36.42087,-95.67386,14,N,N,10/7/2024
Oologah,Hawthorne Bluff,Brush Pile,Cedar Trees,36.42091,-95.67369,14,N,N,10/7/2024
Oologah,Hawthorne Bluff,Brush Pile,Cedar Trees,36.4246,-95.66562,12,N,N,10/7/2024
Oologah,Hawthorne Bluff,Brush Pile,Cedar Trees,36.42461,-95.66487,10,N,N,10/7/2024
Oologah,Hawthorne Bluff,Brush Pile,Cedar Trees,36.42836,-95.67663,11,N,Y,10/7/2024
Oologah,Hawthorne Bluff,Brush Pile,Cedar Trees,36.42933,-95.67698,12,N,Y,10/7/2024
Oologah,Hawthorne Bluff,Brush Pile,Cedar Trees,35.42953,-95.67672,14,N,N,10/7/2024
Oologah,Hawthorne Bluff,Brush Pile,Cedar Trees,36.43193,-95.67316,18,N,Y,10/7/2024
Oologah,Hawthorne Bluff,Brush Pile,Cedar Trees,36.42851,-95.67524,12,N,Y,10/7/2024
Oologah,Hawthorne Bluff,Brush Pile,Cedar Trees,36.427,-95.67712,10,N,Y,10/7/2024
Oologah,Hawthorn Bluff,PVC Structure,Shelbyville Cubes,36.429879,-95.677427,14,N,Y,11/23/2023
Oologah,Hawthorn Bluff,PVC Structure,Shelbyville Cube,36.429808,-95.677353,0,N,Y,11/23/2023
Oologah,Hawthorn Bluff,PVC Structure,Shelbyville Cube,36.431923,-95.67322,14,N,Y,11/23/2023
Oologah,Goat Island,Brush Pile,cedar trees,36.42387,-95.66085,0,N,N,9/12/2020
Oologah,Redbud,Brush Pile,cedar trees,36.420869,-95.673549,0,N,N,9/12/2020
Oologah,Goat Island,Brush Pile,cedar trees,36.42249,-95.66887,0,N,N,9/12/2020
Oologah,Redbud Bay,Brush Pile,cedar trees,36.42115,-95.67086,0,N,N,9/12/2020
Oologah,Hawthorne Bluff,Brush Pile,cedar trees,36.42626,-95.67808,0,N,Y,9/12/2020
Oologah,Hawthorne Bluff,Brush Pile,cedar trees,36.43145,-95.67291,0,N,Y,9/12/2020
Oologah,Goat Island,Brush Pile,cedar trees,36.42244,-95.66857,0,N,N,9/12/2020
Oologah,Redbud Bay,Brush Pile,cedar trees,36.42125,-95.67205,0,N,N,9/12/2020
Oologah,Hawthorne Bluff,Brush Pile,cedar trees,36.42889,-95.67679,0,N,Y,9/12/2020
Oologah,Hawthorne Bluff,Brush Pile,cedar trees,36.42616,-95.67829,0,N,Y,9/12/2020
Oologah,Goat Island,Brush Pile,cedar trees,36.42315,-95.66961,0,N,N,9/12/2020
Oologah,Redbud Bay,Brush Pile,cedar trees,36.42115,-95.67222,0,N,N,9/12/2020
Oologah,Hawthorne Bluff,Brush Pile,cedar trees,36.42787,-95.67658,0,N,Y,9/12/2020
Oologah,Goat Island,Brush Pile,cedar trees,36.42299,-95.66957,0,N,N,9/12/2020
Oologah,Redbud Bay,Brush Pile,cedar trees,36.4208,-95.67393,0,N,N,9/12/2020
Oologah,Skull Hollow,Brush Pile,cedar trees,36.44033,-95.67018,0,N,N,9/12/2020
Oologah,Goose Island,Brush Pile, ,36.494364,-95.621435,0,N,Y,9/12/2015
Oologah,Goose Island,Brush Pile, ,36.49419,-95.62276,0,N,Y,9/12/2015
Oologah,Goose Island,Brush Pile, ,36.496096,-95.616018,0,N,Y,9/12/2015
Oologah,Goose Island,Brush Pile, ,36.495647,-95.617225,0,N,Y,9/12/2015
Oologah,Goose Island,Brush Pile, ,36.495719,-95.616919,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.491618,-95.594313,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.495879,-95.588265,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.525349,-95.562568,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.523553,-95.56529,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.522734,-95.565831,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.522778,-95.565957,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.526841,-95.560072,0,N,N,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.526689,-95.559405,0,N,N,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.519402,-95.567048,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.523191,-95.568283,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.521344,-95.560973,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.523893,-95.561207,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.523249,-95.560342,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.518924,-95.570545,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.517418,-95.571726,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.522966,-95.572005,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.520808,-95.575854,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.522452,-95.5705,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.522293,-95.572663,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.519149,-95.558224,0,N,Y,9/12/2015
Oologah,Spencer Creek Park,Brush Pile, ,36.518403,-95.558125,0,N,Y,9/12/2015
Oologah,Kight Hill,Brush Pile, ,36.427049,-95.647519,0,N, ,9/13/2014
Oologah,Kight Hill,Brush Pile, ,36.427013,-95.647393,0,N, ,9/13/2014
Oologah,Spillway,Brush Pile, ,36.42219,-95.646411,0,N, ,9/13/2014
Oologah,Spillway,Brush Pile, ,36.422124,-95.646528,0,N, ,9/13/2014
Oologah,Spillway,Brush Pile, ,36.423597,-95.644671,0,N, ,9/13/2014
Oologah,Redbud,Brush Pile, ,36.424112,-95.655676,0,N, ,9/13/2014
Oologah,Kight Hill,Brush Pile, ,36.436817,-95.644166,0,N, ,9/13/2014
Oologah,Kight Hill,Brush Pile, ,36.437361,-95.643247,0,N, ,9/13/2014
Oologah,Hawthorn Bluff,Brush Pile, ,36.429275,-95.676966,0,N, ,9/13/2014
Oologah,Hawthorn Bluff,Brush Pile, ,36.429384,-95.677065,0,N, ,9/13/2014
Oologah,Hawthorn Bluff,Brush Pile, ,36.429928,-95.677101,0,N, ,9/13/2014
Oologah,Hawthorn Bluff,Brush Pile, ,36.429885,-95.677381,0,N, ,9/13/2014
Oologah,Hawthorn Bluff,Brush Pile, ,36.432444,-95.672811,0,N, ,9/13/2014
Oologah,Hawthorn Bluff,Brush Pile, ,36.432082,-95.672423,0,N, ,9/13/2014
Oologah,Hawthorn Bluff,Brush Pile, ,36.431901,-95.672045,0,N, ,9/13/2014
Oologah,Skull Hollow,Brush Pile, ,36.441828,-95.672955,0,N, ,9/13/2014
Oologah,Skull Hollow,Brush Pile, ,36.441509,-95.671828,0,N, ,9/13/2014
Oologah,Skull Hollow,Brush Pile, ,36.440551,-95.670837,0,N, ,9/13/2014
Oologah,Hawthorn Bluff,Brush Pile, ,36.432053,-95.673063,0,N, ,9/13/2014
Oologah,Kight Hill,Brush Pile, ,36.436795,-95.635198,0,N, ,9/13/2014
Oologah,Kight Hill,Brush Pile, ,36.43718,-95.635847,0,N, ,9/13/2014
Oologah,Kight Hill,Brush Pile, ,36.437325,-95.637578,0,N, ,9/13/2014
Oologah,Kight Hill,Brush Pile, ,36.437259,-95.642526,0,N, ,9/13/2014
Oologah,Hawthorn Bluff,Brush Pile, ,36.425743,-95.679625,0,N, ,9/13/2014
Oologah,Blue Creek,Brush Pile, ,36.45843,-95.59946,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45834,-95.59953,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45731,-95.60051,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.4573,-95.60054,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45867,-95.59851,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45873,-95.59852,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45408,-95.60357,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45402,-95.6035,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45407,-95.60349,0,N, ,9/7/2013
Oologah,Hawthorn Bluff,Brush Pile, ,36.42996,-95.66893,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.44586,-95.6257,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.4539,-95.60344,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45399,-95.60433,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45306,-95.60106,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45298,-95.60041,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45251,-95.59852,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45825,-95.61803,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45842,-95.61927,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45852,-95.62008,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45326,-95.60094,0,N, ,9/7/2013
Oologah,Blue Creek,Brush Pile, ,36.45298,-95.59911,0,N, ,9/7/2013
Overholser,Lake Bypass (SE),Combination,Tires and pallets,35.491667,-97.666667,8,N,Y,<Null>
Overholser,Fishing Pier 1,Spider Blocks,Stake bucket,35.492222,-97.688056,0,N,Y,7/4/2012
Ozzie Cobb,Oz Cobb Brush 4,Brush Pile,brush,34.243056,-95.387778,8,Y,Y,3/12/2025
Ozzie Cobb,Oz Cobb Brush 3,Brush Pile,brush,34.244167,-95.388889,8,N,Y,3/12/2025
Ozzie Cobb,Oz Cobb Brush 2,Brush Pile,brush,34.245278,-95.387778,8,Y,N,3/12/2025
Ozzie Cobb,Oz Cobb Brush 1,Brush Pile,brush,34.246667,-95.389167,13.7,Y,N,3/12/2025
Pauls valley,Dock,Brush Pile,Cedar trees,34.77,-97.206667,0,Y,Y,<Null>
Pauls Valley,Swim Beach,Brush Pile, ,34.77304,-97.2066,13, , ,2/25/2011
Paul's Valley,Upper West Arm,Brush Pile, ,34.7795,-97.20785,13,Y,N,2/25/2011
Paul's Valley,East Arm,Brush Pile, ,34.78365,-97.201,13,Y,N,2/25/2011
Paul's Valley,Fishing Pier,Brush Pile, ,34.770278,-97.206667,12,N,Y,2/18/2011
Pawhuska,Southeast Cove,Spider Blocks,Spider Blocks,36.64728,-96.39329,8,Y,Y,12/17/2014
Pine Creek,Pine Ck Brush 5,Brush Pile, ,34.12,-95.074722,12,Y,N,2/11/2021
Pine Creek,Pine Ck Brush 8,Brush Pile, ,34.13336,-95.0846,12,N,N,2/11/2021
Pine Creek,Pine Ck Brush 16,Brush Pile, ,34.159,-95.1248,17,N,N,2/11/2021
Pine Creek,Pine Ck Brush 14,Brush Pile, ,34.159722,-95.116111,20,Y,N,2/11/2021
Pine Creek,Pine Ck Brush 18,Brush Pile, ,34.177778,-95.108611,14,N,Y,2/11/2021
Pine Creek,Pine Ck Brush 19,Brush Pile, ,34.186667,-95.1125,10,Y,N,2/11/2021
Pine Creek, ,Brush Pile,Brush,34.11444,-95.08505,21,Y,N,2/10/2021
Pine Creek, ,Brush Pile,brush,34.17616,-95.10643,12,Y,N,2/10/2021
Pine Creek, ,Brush Pile,brush,34.18075,-95.10861,18,N,Y,2/10/2021
Pine Creek,Pine Ck Brush 3,Brush Pile, ,34.118056,-95.086667,12,Y,N,7/17/2018
Pine Creek,Pine Ck Brush 2,Brush Pile, ,34.118333,-95.091667,12,Y,N,7/17/2018
Ponca,Hubbard Bridge SE Side,Spider Blocks,Spider Blocks,36.75284,-97.04374,0,N,Y,3/15/2016
Ponca,LA Cann Bridge NW Corner,Spider Blocks,Spider Blocks,36.71973,-97.0241,0,N,Y,3/14/2016
Ponca,Fishing Dock,Spider Blocks,Spider Blocks,36.72254,-97.02703,0,N,Y,3/13/2016
Ponca,LA Cann Bridge SE Corner,Spider Blocks,Spider Blocks,36.71974,-97.02362,0,N,Y,3/12/2016
Ponca,Rock Jetty,Spider Blocks,Spider Blocks,36.72565,-97.02353,0,N,Y,3/11/2016
Ponca,Wentz Cove,Brush Pile,Brush Pile,36.7285,-97.02429,0,Y,N,1/20/2015
Ponca,Wentz Cove,Spider Blocks, ,36.7386,-97.0303,5,N,Y,1/1/2010
Ponce,Windmill Cove,Spider Blocks, ,36.7305,-97.0372,5,N,Y,1/1/2010
Porum City Lake,Fishing Dock,Spider Blocks, ,35.352161,-95.262252,3,N,Y,11/1/2009
Prague Lake,Middle of Lake,Brush Pile, ,35.527222,-96.724722,0,Y,N,<Null>
Prague Lake,West Bank,Brush Pile, ,35.526944,-96.7225,0,Y,N,<Null>
Pretty Water Lake,Dam Area,Other,Catfish Spawning Str.,36.035823,-96.146831,20,N, ,<Null>
Pretty Water Lake,Northwest Corner,Other,Catfish Spawning Str.,36.037139,-96.146073,21,N, ,<Null>
Purcell,Spillway Pt.,Gravel Pile, ,34.991111,-97.376944,0,N,Y,1/1/2008
Purcell,Goose Bend,Gravel Pile, ,34.991944,-97.380556,0,N,Y,1/1/2008
Purcell,West Ramp,Gravel Pile, ,34.993333,-97.388611,0,N,Y,1/1/2008
Purcell,NW Shoreline,Gravel Pile, ,34.994167,-97.385278,0,N,Y,1/1/2008
Purcell,NE Corner,Gravel Pile, ,34.994722,-97.38,0,N,Y,1/1/2008
Raymond Gary,R Gary Brush 2,Brush Pile, ,33.994167,-95.261111,10,N,Y,12/13/2019
Raymond Gary,R Gary Brush 6,Brush Pile,brush,34.013611,-95.260833,8,Y,N,12/13/2019
Raymond Gary,R Gary Brush 2,Brush Pile,brush,34.008376,-95.263469,10,N,N,12/12/2019
Raymond Gary,R Gary Brush 1,Brush Pile,brush,33.99217,-95.25823,14,Y,N,12/12/2019
Raymond Gary,R Gary Brush 5,Brush Pile,brush,33.9934,-95.26599,8,N,N,12/12/2019
Raymond Gary,R Gary Brush 7,Brush Pile,brush,33.99544,-95.26417,10,Y,N,12/12/2019
Robert S Kerr,Short Mt Cove,Brush Pile,18 cedars,35.320082,-94.788284,9,Y,N,3/19/2020
Robert S Kerr,Short Mt Cove,Brush Pile,43 cedars,35.323567,-94.790893,12,Y,N,3/19/2020
Robert S Kerr,Short Mt Cove,Brush Pile,cedars,35.324941,-94.789358,12,Y,N,9/12/2018
Robert S Kerr,Short Mt Cove,Brush Pile,cedars,35.32116,-94.790869,10,Y,N,9/12/2018
Robert S Kerr,Cowlington Point,Brush Pile,cedars,35.32331,-94.82387,11,N,Y,3/21/2017
Robert S Kerr,Cowlington Point,Brush Pile,cedars,35.32334,-94.82524,13,Y,Y,3/21/2017
Robert S Kerr,Cowlington Point,Brush Pile,cedars,35.31482,-94.821194,15,N,Y,3/21/2017
Robert S Kerr,Cowlington Point,Brush Pile,cedars,35.32188,-94.82553,14,Y,Y,3/21/2017
Robert S Kerr,Applegate Cove #1,Brush Pile,cedars,35.361051,-94.827223,15,y,Y,3/4/2016
Robert S Kerr,Applegate Cove #2,Brush Pile,cedars,35.364776,-94.828369,15,Y,N,3/4/2016
Robert S. Kerr,Cowlington Point #1,Spider Blocks, ,35.32332,-94.82521,6,Y,Y,6/9/2010
Robert S. Kerr,Cowlington Point #2,Spider Blocks, ,35.32125,-94.82545,10,N,Y,6/9/2010
Roland City Lake,Picnic Area,Brush Pile,11 cedar trees,35.44617,-94.51712,11,Y,Y,12/10/2019
Roland City Lake,Fishing Dock,Spider Blocks,102 spider blocks,35.446047,-94.517494,9,N,Y,7/22/2015
RS Kerr,Sallisaw Creek,Brush Pile,4 cedars,35.3834,-94.8693,10,Y,N,5/18/2021
RS Kerr,Sallisaw Creek,Brush Pile,2 elm trees,35.3861,-94.8717,18,Y,N,5/18/2021
RS Kerr,Cowlington point,Brush Pile,15 cedars,35.3195,-94.832,15,N,N,5/17/2021
RS Kerr,Cowlington Point,Brush Pile,14 cedars,35.3247,-94.8293,16,N,N,5/17/2021
RS Kerr,Cowlington Point,Brush Pile,8 cedars along bank,35.3238,-94.8271,4,N,Y,5/17/2021
RS Kerr,Cowlington,Brush Pile,9 cedars,35.3234,-94.8253,13,N,Y,5/17/2021
RS Kerr,Cowlington Point,Brush Pile,9 cedars,35.3236,-94.824,18,N,Y,5/17/2021
RS Kerr,Cowlington Point,Brush Pile,9 cedars along bank,35.3234,-94.8253,13,N,Y,5/17/2021
RS Kerr,Cowlington Point,Brush Pile,9 cedars,35.3236,-94.824,10,N,N,5/17/2021
Sahoma,Boat Ramp Cove (West),Brush Pile, ,36.034581,-96.15107,8,N,Y,<Null>
Sahoma,Dam Area,Brush Pile, ,36.029409,-96.156049,10,N,Y,<Null>
Sahoma,West Side of Boat Ramp Pt,Brush Pile, ,36.035485,-96.153445,12,N,N,<Null>
Sahoma,Floating Boat Dock,Brush Pile, ,36.034206,-96.150828,17,N,Y,<Null>
Sahoma,Boat Ramp Cove (East),Brush Pile, ,36.035084,-96.149088,9,N,Y,<Null>
Sallisaw City Lake, ,Brush Pile,2 Pallet Structures,35.543198,-94.819649,0,N,Y,<Null>
Sallisaw City Lake,Dam Site,Brush Pile, ,35.536356,-94.827,0,N,Y,<Null>
Sallisaw City Lake,Boat Dock,Brush Pile, ,35.539636,-94.818159,0,N,Y,<Null>
Sallisaw City Lake, ,Combination,Trees and Stumps,35.547835,-94.817915,0,N,N,<Null>
Sallisaw City Lake, ,Pallet, ,35.539722,-94.818611,0,N,Y,<Null>
Sallisaw City Lake, ,Pallet,5 Pallet Structures,35.540773,-94.819454,0,N,Y,<Null>
Sallisaw City Lake, ,Pallet, ,35.544805,-94.818993,0,N,Y,<Null>
Sallisaw City Lake, ,Tire Reefs, ,35.548333,-94.818333,0,N,N,<Null>
Sardis,Sardis 11,Brush Pile,brush,34.70186,-95.31389,0, , ,<Null>
Sardis,Sardis 1,Brush Pile,brush,34.67475,-95.46928,12,Y,Y,12/15/2020
Sardis,Sardis 3,Brush Pile,brush,34.64734,-95.3347,12,Y,N,12/15/2020
Sardis,Sardis 4,Brush Pile,brush,34.66314,-95.33113,10,Y,Y,12/15/2020
Sardis,Sardis 5,Brush Pile,brush,34.67422,-95.3285,10,Y,Y,12/15/2020
Sardis,Sardis 6,Brush Pile,brush,34.65706,-95.3321,16,N,Y,12/15/2020
Sardis,Sardis 7,Brush Pile,brush,34.6649,-95.4446,15,Y,Y,12/15/2020
Sardis,Sardis,Brush Pile,brush,34.69333,-95.3865,12,Y,N,12/15/2020
Sardis,Sardis 9,Brush Pile,brush,34.68454,-95.383,12,Y,Y,12/15/2020
Sardis,Sardis 10,Brush Pile,brush,34.67629,-95.3254,10,N,Y,12/15/2020
Sardis,Sardis 12,Brush Pile,brush,34.64994,-95.4523,15,N,Y,12/15/2020
Sardis,Sardis 14,Brush Pile,brush,34.6481,-95.46222,18,Y,N,12/15/2020
Sardis,Sardis 13,Brush Pile,brush,34.65281,-95.33362,12,Y,N,12/15/2020
Sardis Lake,Potato Hills (S of Ramp),Brush Pile, ,34.64437,-95.33522,12,Y,N,12/16/2020
Scott King,Fishing Pier,Combination,Spider Blocks & cedar trees,34.250383,-97.186248,0,Y,Y,12/5/2022
Scott King,Northwest Cove,Brush Pile,Cedar trees,34.256389,-97.183889,12,Y,N,12/4/2022
Scott King,Cove East of Ramp,Brush Pile,Cedar trees,34.251111,-97.178056,14,Y,N,12/3/2022
Scott King,Southeast of Ramp,Brush Pile,Cedar trees,34.249167,-97.183889,12,Y,N,12/2/2022
Scott King,South of Ramp,Brush Pile,Cedar trees,34.246994,-97.186994,12,Y,N,12/1/2022
Shawnee Twin,Lake 1,Brush Pile,Cedar trees,35.34025,-97.09094,0,N,N,3/9/2022
Shawnee Twin,Lake 1,Brush Pile,Cedar trees,35.337361,-97.064083,0,N,N,3/9/2022
Shawnee Twin,Lake 1,Brush Pile,Cedar Trees,35.34228,-97.07753,0,N,N,3/9/2022
Shawnee Twin,Lake 2,Brush Pile,Cedar trees,35.36124,-97.08946,0,Y,N,3/9/2022
Shawnee Twin,Lake 2,Brush Pile,Cedar trees,35.35569,-97.08201,0,Y,N,3/9/2022
Shawnee Twin,Lake 2,Brush Pile,Cedar trees,35.35488,-97.07309,0,Y,N,3/9/2022
Shawnee Twin,Lake 2,Brush Pile,Cedar trees,35.36018,-97.08763,0,N,N,3/9/2022
Shawnee Twin,Lake 2,Brush Pile,Cedar trees,35.36035,-97.07421,0,N,N,3/9/2022
Shawnee Twin,Lake 1 Fishing Dock,Combination,Cedar trees and Starfish,35.345833,-97.061866,0,N,Y,3/9/2022
Shawnee Twin,Lake 2,Combination,Cedar trees and Spider blocks,35.353146,-97.069535,0,Y,Y,3/9/2022
Shawnee Twin,Lake 2,Combination,Cedar trees and Starfish,35.352283,-97.071783,0,Y,N,3/9/2022
Shawnee Twin,Lake 2,Combination,Cedar trees and Starfish,35.364183,-97.0887,0,Y,N,3/9/2022
Shawnee Twin,Lake 2,Combination,Cedar trees and Starfish,35.359933,-97.071633,0,Y,N,3/9/2022
Shawnee Twin,Lake 2,Combination,Cedar trees and Starfish,35.35895,-97.082083,0,Y,N,3/9/2022
Shawnee Twin Lake #1,Fishing Dock,PVC Structure,Shelbyville Cubes,35.345833,-97.061866,0,N,Y,4/1/2024
Shawnee Twin Lake #2,Dam Rip Rap,PVC Structure,Shelbyville Cubes,35.35352,-97.06932,0,N,Y,5/17/2024
Shawnee Twin Lk,Post Office Neck,Brush Pile, ,35.337361,-97.064083,0,Y,N,<Null>
Shawnee Twin Lk,Lake #2 fishing dock,Spider Blocks, ,35.353638,-97.070416,0,N,Y,<Null>
Shawnee Twin Lk,Channel Neck,Brush Pile,Cedar trees,35.351527,-97.072833,0,Y,N,3/9/2022
Shawnee Twin Lk,Jackson Neck,Brush Pile,Cedar trees,35.353194,-97.082166,0,Y,N,3/9/2022
Shawnee Twin Lk,North McLoud Road,Brush Pile,Cedar trees,35.355583,-97.086944,0,Y,N,3/9/2022
Skiatook,HWY 20 Bridge,PVC Structure,4 Shelbyville Cubes,36.38074,-96.17738,22,N,N,6/18/2024
Skiatook,Osage Park,PVC Structure,2 Shelbyville Cubes,36.379197,-96.152679,14,N,Y,6/18/2024
Skiatook,Black Dog,PVC Structure,4 Shelbyville Cubes,36.38016,-96.196185,13,N,Y,6/18/2024
Skipout,Black Kettle National Grassland,Spider Blocks,2'-4' pvc pipe,35.634781,-99.885742,13,N,Y,4/8/2016
Skipout,Black Kettle National Grassland,Spider Blocks,2'-4' pvc pipe,35.636192,-99.884744,18,N,Y,4/7/2016
Skipout,Black Kettle National Grassland,Spider Blocks,2'-4' pvc pipe,35.637417,-99.884886,20,N,Y,4/6/2016
Skipout,Black Kettle National Grassland,Spider Blocks,2'-4' pvc pipe,35.637869,-99.881983,19,N,Y,4/5/2016
Sooner Lake,SW Corner,PVC Structure,5 Shelbyville Cubes,36.409214,-97.062887,10,Y,Y,7/24/2024
Sooner Lake,East Boat Ramp,PVC Structure,5 Shelbyville Cubes,36.407411,-97.024189,10,Y,Y,7/24/2024
Spavinaw,Pier East of Island,Brush Pile, ,36.37956,-95.04085,2,Y,Y,<Null>
Spavinaw,Tag East-Near Pumphouse,Brush Pile, ,36.37563,-95.04435,12,Y,Y,<Null>
Spavinaw,Wickliff Point,Brush Pile, ,36.40405,-95.01006,12,Y,N,<Null>
Spavinaw,Tag East-Pier,Brush Pile, ,36.37763,-95.043516,15,Y,Y,<Null>
Spavinaw,East Black,Brush Pile, ,36.387316,-95.019883,17,Y,N,<Null>
Spavinaw,West Black-Near Mouth,Brush Pile, ,36.38585,-95.0384,20,Y,N,<Null>
Spavinaw,Above Hanks Hole,Brush Pile, ,36.390883,-95.01676,20,Y,N,<Null>
Spavinaw,Deadman,Brush Pile, ,36.39345,-95.02473,22,Y,N,<Null>
Spavinaw,Mid Lake,Brush Pile,Cedar tree brush row,36.39297,-95.03012,0,N,N,<Null>
Spavinaw,Mid Lake,Brush Pile,Cedar tree brush row,36.39293,-95.02916,0,N,N,<Null>
Spavinaw,Mid Lake,Brush Pile,Cedar tree brush row,36.39292,-95.0283,0,N,N,<Null>
Spavinaw,Lower Lake,Spider Blocks,Many spider blocks,36.37513,-95.04519,0,N,N,7/10/2018
Spavinaw,Lower Lake,Spider Blocks,Many spider blocks,36.37624,-95.0441,0,N,N,7/10/2018
Spavinaw,Lower Lake,Spider Blocks,Many spider blocks,36.39059,-95.03582,0,N,Y,7/9/2018
Spavinaw,Lower Lake,Spider Blocks,Many spider blocks,36.38431,-95.04803,0,N,Y,7/9/2018
Spavinaw,Lower Lake,Spider Blocks,Many spider blocks,36.39019,-95.03931,0,N,Y,7/9/2018
Spavinaw,Lower Lake,Spider Blocks,Many spider blocks,36.39005,-95.04004,0,N,Y,7/9/2018
Spavinaw,Lower Lake,Spider Blocks,Many spider blocks,36.39046,-95.03602,0,N,Y,7/9/2018
Spavinaw,Lower Lake,Spider Blocks,Many spider blocks,36.39116,-95.03288,0,Y,N,7/9/2018
Spavinaw,Mid Lake,Brush Pile, ,36.39297,-95.03012,0,N,N,8/24/2015
Spavinaw,Mid Lake,Brush Pile, ,36.39293,-95.02916,0,N,N,8/24/2015
Spavinaw,Mid Lake,Brush Pile, ,36.39292,-95.0283,0,N,N,8/24/2015
Sportsman,Fishing Dock,PVC Structure,Shelbyville Cubes,35.20975,-96.550944,0,N,Y,3/1/2024
Sportsman Lake,Cove South of Dam,Brush Pile, ,35.1995,-96.54325,0,Y,N,<Null>
Sportsman Lake,Cove NE of W Boat Ramp,Brush Pile, ,35.212972,-96.547361,0,Y,N,<Null>
Sportsman Lake,Cove 4,Brush Pile, ,35.207361,-96.553111,0,Y,Y,<Null>
Sportsman Lake,Main Boat Ramp Cove,Brush Pile, ,35.210777,-96.551722,0,Y,Y,<Null>
Sportsman Lake,Cove 7,Brush Pile, ,35.203944,-96.548277,0,Y,N,<Null>
